id,dates,cardinal_points,region,city,latitude,longitude,category,commodity,unit,price_flag,price_type,currency,price,usd_price
4189,3/15/2018,West,Almargeb,Alkhums,32.64704132,14.26348972,miscellaneous food,Tomatoes (paste),400 G,actual,Retail,LYD,1,0.2174
4190,3/15/2018,West,Almargeb,Alkhums,32.64704132,14.26348972,non-food,Diapers,30 pcs,actual,Retail,LYD,19.84,4.3134
4191,3/15/2018,West,Almargeb,Alkhums,32.64704132,14.26348972,non-food,Dishwashing liquid,L,actual,Retail,LYD,4.75,1.0324
4192,3/15/2018,West,Almargeb,Alkhums,32.64704132,14.26348972,non-food,Handwash soap,Bar,actual,Retail,LYD,2.25,0.4891
4193,3/15/2018,West,Almargeb,Alkhums,32.64704132,14.26348972,non-food,Laundry detergent,L,actual,Retail,LYD,3.98,0.864
4194,3/15/2018,West,Almargeb,Alkhums,32.64704132,14.26348972,non-food,Laundry soap,KG,actual,Retail,LYD,7.5,1.6302
4195,3/15/2018,West,Almargeb,Alkhums,32.64704132,14.26348972,non-food,Sanitary pads,10 pcs,actual,Retail,LYD,1.75,0.3804
4196,3/15/2018,West,Almargeb,Alkhums,32.64704132,14.26348972,non-food,Shampoo,250 ML,actual,Retail,LYD,1.7,0.3695
4197,3/15/2018,West,Almargeb,Alkhums,32.64704132,14.26348972,non-food,Toothbrush,Brush,actual,Retail,LYD,2.67,0.5793
4198,3/15/2018,West,Almargeb,Alkhums,32.64704132,14.26348972,non-food,Toothpaste,100 ML,actual,Retail,LYD,2.25,0.4891
4199,3/15/2018,West,Almargeb,Alkhums,32.64704132,14.26348972,oil and fats,Oil (vegetable),L,actual,Retail,LYD,3.63,0.789
4200,3/15/2018,West,Almargeb,Alkhums,32.64704132,14.26348972,pulses and nuts,Chickpeas,400 G,actual,Retail,LYD,4.6,0.9998
4201,3/15/2018,West,Almargeb,Alkhums,32.64704132,14.26348972,vegetables and fruits,Chili (green),KG,actual,Retail,LYD,6.13,1.3324
4202,3/15/2018,West,Almargeb,Alkhums,32.64704132,14.26348972,vegetables and fruits,Onions,KG,actual,Retail,LYD,2.13,0.463
4203,3/15/2018,West,Almargeb,Alkhums,32.64704132,14.26348972,vegetables and fruits,Tomatoes,KG,actual,Retail,LYD,2,0.4347
4236,3/15/2018,West,Azzawya,Azzawya,32.76302719,12.73649597,cereals and tubers,Bread,5 pcs,actual,Retail,LYD,1.12,0.2445
4237,3/15/2018,West,Azzawya,Azzawya,32.76302719,12.73649597,cereals and tubers,Couscous,KG,actual,Retail,LYD,3.12,0.6792
4238,3/15/2018,West,Azzawya,Azzawya,32.76302719,12.73649597,cereals and tubers,Pasta,500 G,actual,Retail,LYD,1.5,0.326
4239,3/15/2018,West,Azzawya,Azzawya,32.76302719,12.73649597,cereals and tubers,Potatoes,KG,actual,Retail,LYD,1.88,0.4075
4240,3/15/2018,West,Azzawya,Azzawya,32.76302719,12.73649597,cereals and tubers,Rice,KG,actual,Retail,LYD,3.38,0.7336
4241,3/15/2018,West,Azzawya,Azzawya,32.76302719,12.73649597,cereals and tubers,Wheat flour,KG,actual,Retail,LYD,1.25,0.2717
4242,3/15/2018,West,Azzawya,Azzawya,32.76302719,12.73649597,"meat, fish and eggs",Eggs,30 pcs,actual,Retail,LYD,10.75,2.3366
4243,3/15/2018,West,Azzawya,Azzawya,32.76302719,12.73649597,"meat, fish and eggs","Fish (tuna, canned)",200 G,actual,Retail,LYD,4.07,0.8836
4244,3/15/2018,West,Azzawya,Azzawya,32.76302719,12.73649597,"meat, fish and eggs",Meat (chicken),KG,actual,Retail,LYD,10.25,2.2279
4245,3/15/2018,West,Azzawya,Azzawya,32.76302719,12.73649597,"meat, fish and eggs",Meat (lamb),KG,actual,Retail,LYD,24.75,5.3796
4246,3/15/2018,West,Azzawya,Azzawya,32.76302719,12.73649597,milk and dairy,Milk (condensed),200 ML,actual,Retail,LYD,2.5,0.5434
4247,3/15/2018,West,Azzawya,Azzawya,32.76302719,12.73649597,milk and dairy,Milk (pasteurized),L,actual,Retail,LYD,3.25,0.7064
4248,3/15/2018,West,Azzawya,Azzawya,32.76302719,12.73649597,milk and dairy,"Milk (powder, infant formula)",KG,actual,Retail,LYD,17.13,3.7233
4249,3/15/2018,West,Azzawya,Azzawya,32.76302719,12.73649597,miscellaneous food,Salt,KG,actual,Retail,LYD,1.11,0.2413
4250,3/15/2018,West,Azzawya,Azzawya,32.76302719,12.73649597,miscellaneous food,Sugar,KG,actual,Retail,LYD,3.75,0.8151
4251,3/15/2018,West,Azzawya,Azzawya,32.76302719,12.73649597,miscellaneous food,Tea (black),250 G,actual,Retail,LYD,6.5,1.4128
4252,3/15/2018,West,Azzawya,Azzawya,32.76302719,12.73649597,miscellaneous food,Tea (green),250 G,actual,Retail,LYD,5.12,1.1139
4253,3/15/2018,West,Azzawya,Azzawya,32.76302719,12.73649597,miscellaneous food,Tomatoes (paste),400 G,actual,Retail,LYD,1,0.2174
4254,3/15/2018,West,Azzawya,Azzawya,32.76302719,12.73649597,non-food,Diapers,30 pcs,actual,Retail,LYD,19.38,4.2113
4255,3/15/2018,West,Azzawya,Azzawya,32.76302719,12.73649597,non-food,Dishwashing liquid,L,actual,Retail,LYD,5.71,1.2411
4256,3/15/2018,West,Azzawya,Azzawya,32.76302719,12.73649597,non-food,Handwash soap,Bar,actual,Retail,LYD,1.88,0.4075
4257,3/15/2018,West,Azzawya,Azzawya,32.76302719,12.73649597,non-food,Laundry detergent,L,actual,Retail,LYD,5.12,1.1139
4258,3/15/2018,West,Azzawya,Azzawya,32.76302719,12.73649597,non-food,Laundry soap,KG,actual,Retail,LYD,5,1.0868
4259,3/15/2018,West,Azzawya,Azzawya,32.76302719,12.73649597,non-food,Sanitary pads,10 pcs,actual,Retail,LYD,3.35,0.7281
4260,3/15/2018,West,Azzawya,Azzawya,32.76302719,12.73649597,non-food,Shampoo,250 ML,actual,Retail,LYD,1.08,0.2358
4261,3/15/2018,West,Azzawya,Azzawya,32.76302719,12.73649597,non-food,Toothbrush,Brush,actual,Retail,LYD,4,0.8694
4262,3/15/2018,West,Azzawya,Azzawya,32.76302719,12.73649597,non-food,Toothpaste,100 ML,actual,Retail,LYD,2,0.4347
4263,3/15/2018,West,Azzawya,Azzawya,32.76302719,12.73649597,oil and fats,Oil (vegetable),L,actual,Retail,LYD,3.38,0.7336
4264,3/15/2018,West,Azzawya,Azzawya,32.76302719,12.73649597,pulses and nuts,Chickpeas,400 G,actual,Retail,LYD,2.5,0.5434
4265,3/15/2018,West,Azzawya,Azzawya,32.76302719,12.73649597,vegetables and fruits,Chili (green),KG,actual,Retail,LYD,4,0.8694
4266,3/15/2018,West,Azzawya,Azzawya,32.76302719,12.73649597,vegetables and fruits,Onions,KG,actual,Retail,LYD,1.75,0.3804
4267,3/15/2018,West,Azzawya,Azzawya,32.76302719,12.73649597,vegetables and fruits,Tomatoes,KG,actual,Retail,LYD,1.38,0.2989
4301,3/15/2018,West,Misrata,Misrata,32.32565308,15.09903908,cereals and tubers,Bread,5 pcs,actual,Retail,LYD,1.25,0.1369
4302,3/15/2018,West,Misrata,Misrata,32.32565308,15.09903908,cereals and tubers,Couscous,KG,actual,Retail,LYD,3.12,0.6792
4303,3/15/2018,West,Misrata,Misrata,32.32565308,15.09903908,cereals and tubers,Pasta,500 G,actual,Retail,LYD,1.41,0.3054
4304,3/15/2018,West,Misrata,Misrata,32.32565308,15.09903908,cereals and tubers,Potatoes,KG,actual,Retail,LYD,1.5,0.326
4305,3/15/2018,West,Misrata,Misrata,32.32565308,15.09903908,cereals and tubers,Rice,KG,actual,Retail,LYD,3.38,0.7336
4306,3/15/2018,West,Misrata,Misrata,32.32565308,15.09903908,cereals and tubers,Wheat flour,KG,actual,Retail,LYD,2.25,0.4891
4307,3/15/2018,West,Misrata,Misrata,32.32565308,15.09903908,"meat, fish and eggs",Eggs,30 pcs,actual,Retail,LYD,11.38,2.4724
4308,3/15/2018,West,Misrata,Misrata,32.32565308,15.09903908,"meat, fish and eggs","Fish (tuna, canned)",200 G,actual,Retail,LYD,3.35,0.7292
4309,3/15/2018,West,Misrata,Misrata,32.32565308,15.09903908,"meat, fish and eggs",Meat (chicken),KG,actual,Retail,LYD,11.5,2.4996
4310,3/15/2018,West,Misrata,Misrata,32.32565308,15.09903908,"meat, fish and eggs",Meat (lamb),KG,actual,Retail,LYD,32.5,7.0641
4311,3/15/2018,West,Misrata,Misrata,32.32565308,15.09903908,milk and dairy,Milk (condensed),200 ML,actual,Retail,LYD,1.75,0.3804
4312,3/15/2018,West,Misrata,Misrata,32.32565308,15.09903908,milk and dairy,Milk (pasteurized),L,actual,Retail,LYD,3.38,0.7336
4313,3/15/2018,West,Misrata,Misrata,32.32565308,15.09903908,milk and dairy,"Milk (powder, infant formula)",KG,actual,Retail,LYD,18,3.9124
4314,3/15/2018,West,Misrata,Misrata,32.32565308,15.09903908,miscellaneous food,Salt,KG,actual,Retail,LYD,1,0.2174
4315,3/15/2018,West,Misrata,Misrata,32.32565308,15.09903908,miscellaneous food,Sugar,KG,actual,Retail,LYD,3.5,0.7607
4316,3/15/2018,West,Misrata,Misrata,32.32565308,15.09903908,miscellaneous food,Tea (black),250 G,actual,Retail,LYD,5,1.0868
4317,3/15/2018,West,Misrata,Misrata,32.32565308,15.09903908,miscellaneous food,Tea (green),250 G,actual,Retail,LYD,3.62,0.7879
4318,3/15/2018,West,Misrata,Misrata,32.32565308,15.09903908,miscellaneous food,Tomatoes (paste),400 G,actual,Retail,LYD,1,0.2174
4319,3/15/2018,West,Misrata,Misrata,32.32565308,15.09903908,non-food,Diapers,30 pcs,actual,Retail,LYD,19.82,4.308
4320,3/15/2018,West,Misrata,Misrata,32.32565308,15.09903908,non-food,Dishwashing liquid,L,actual,Retail,LYD,5.25,1.1411
4321,3/15/2018,West,Misrata,Misrata,32.32565308,15.09903908,non-food,Handwash soap,Bar,actual,Retail,LYD,0.88,0.1902
4322,3/15/2018,West,Misrata,Misrata,32.32565308,15.09903908,non-food,Laundry detergent,L,actual,Retail,LYD,3.62,0.7879
4323,3/15/2018,West,Misrata,Misrata,32.32565308,15.09903908,non-food,Laundry soap,KG,actual,Retail,LYD,6.67,1.4487
4324,3/15/2018,West,Misrata,Misrata,32.32565308,15.09903908,non-food,Sanitary pads,10 pcs,actual,Retail,LYD,1.38,0.2989
4325,3/15/2018,West,Misrata,Misrata,32.32565308,15.09903908,non-food,Shampoo,250 ML,actual,Retail,LYD,2.58,0.5619
4326,3/15/2018,West,Misrata,Misrata,32.32565308,15.09903908,non-food,Toothbrush,Brush,actual,Retail,LYD,2.17,0.4706
4327,3/15/2018,West,Misrata,Misrata,32.32565308,15.09903908,non-food,Toothpaste,100 ML,actual,Retail,LYD,3,0.6521
4328,3/15/2018,West,Misrata,Misrata,32.32565308,15.09903908,oil and fats,Oil (vegetable),L,actual,Retail,LYD,2.5,0.5434
4329,3/15/2018,West,Misrata,Misrata,32.32565308,15.09903908,pulses and nuts,Chickpeas,400 G,actual,Retail,LYD,6,1.3041
4330,3/15/2018,West,Misrata,Misrata,32.32565308,15.09903908,vegetables and fruits,Chili (green),KG,actual,Retail,LYD,6.75,1.4672
4331,3/15/2018,West,Misrata,Misrata,32.32565308,15.09903908,vegetables and fruits,Onions,KG,actual,Retail,LYD,2.38,0.5162
4332,3/15/2018,West,Misrata,Misrata,32.32565308,15.09903908,vegetables and fruits,Tomatoes,KG,actual,Retail,LYD,2,0.4347
4616,3/15/2018,West,Zwara,Sabratha,32.7906189,12.48266983,non-food,Laundry detergent,L,actual,Retail,LYD,7.88,1.7117
4644,3/15/2018,West,Zwara,Zwara,32.91911316,12.07797241,non-food,Diapers,30 pcs,actual,Retail,LYD,20,4.3471
4645,3/15/2018,West,Zwara,Zwara,32.91911316,12.07797241,non-food,Dishwashing liquid,L,actual,Retail,LYD,5.5,1.1955
4646,3/15/2018,West,Zwara,Zwara,32.91911316,12.07797241,non-food,Handwash soap,Bar,actual,Retail,LYD,1,0.2174
4647,3/15/2018,West,Zwara,Zwara,32.91911316,12.07797241,non-food,Laundry detergent,L,actual,Retail,LYD,6.75,1.4672
4648,3/15/2018,West,Zwara,Zwara,32.91911316,12.07797241,non-food,Laundry soap,KG,actual,Retail,LYD,1.5,0.326
4649,3/15/2018,West,Zwara,Zwara,32.91911316,12.07797241,non-food,Sanitary pads,10 pcs,actual,Retail,LYD,1.4,0.3043
4650,3/15/2018,West,Zwara,Zwara,32.91911316,12.07797241,non-food,Shampoo,250 ML,actual,Retail,LYD,1.05,0.2282
4651,3/15/2018,West,Zwara,Zwara,32.91911316,12.07797241,non-food,Toothbrush,Brush,actual,Retail,LYD,3.5,0.7607
4652,3/15/2018,West,Zwara,Zwara,32.91911316,12.07797241,non-food,Toothpaste,100 ML,actual,Retail,LYD,2.75,0.5977
4654,3/15/2018,West,Zwara,Zwara,32.91911316,12.07797241,pulses and nuts,Beans,400 G,actual,Retail,LYD,2.38,0.5162
5712,5/15/2018,East,Al Jabal Al Akhdar,Albayda,32.760952,21.75771713,non-food,Fuel (gas),11 KG,actual,Retail,LYD,3.44,0.7477
5745,5/15/2018,East,Alkufra,Alkufra,24.19876862,23.29319191,non-food,Fuel (gas),11 KG,actual,Retail,LYD,10,2.1736
5778,5/15/2018,East,Almarj,AlMarj,32.48571396,20.8338356,non-food,Fuel (gas),11 KG,actual,Retail,LYD,3.44,0.7477
5810,5/15/2018,East,Benghazi,Benghazi,32.12883377,20.08172035,non-food,Fuel (gas),11 KG,actual,Retail,LYD,7.33,1.5932
5843,5/15/2018,East,Derna,Derna,32.75938034,22.63831902,non-food,Fuel (gas),11 KG,actual,Retail,LYD,68.75,14.9432
5876,5/15/2018,East,Ejdabia,Ejdabia,30.75500298,20.22332573,non-food,Fuel (gas),11 KG,actual,Retail,LYD,3.67,0.7977
5909,5/15/2018,East,Tobruk,Tobruk,32.07743073,23.96001434,non-food,Fuel (gas),11 KG,actual,Retail,LYD,2.06,0.4478
5942,5/15/2018,South,Aljufra,Aljufra,27.98350906,16.91225052,non-food,Fuel (gas),11 KG,actual,Retail,LYD,15,3.2603
5974,5/15/2018,South,Ghat,Ghat,24.96262932,10.17971706,non-food,Fuel (gas),11 KG,actual,Retail,LYD,45,9.781
6006,5/15/2018,South,Murzuq,Algatroun,24.88885117,14.53148365,non-food,Fuel (gas),11 KG,actual,Retail,LYD,60,13.0413
6039,5/15/2018,South,Murzuq,Murzuq,25.91408539,13.9197197,non-food,Fuel (gas),11 KG,actual,Retail,LYD,50,10.8678
6071,5/15/2018,South,Sebha,Sebha,27.03734016,14.42531967,non-food,Fuel (gas),11 KG,actual,Retail,LYD,46.25,10.0527
6104,5/15/2018,South,Ubari,Ubari,26.58852768,12.76611328,non-food,Fuel (gas),11 KG,actual,Retail,LYD,47.5,10.3244
6136,5/15/2018,South,Wadi Ashshati,Brak,27.55163002,14.27214432,non-food,Fuel (gas),11 KG,actual,Retail,LYD,30,6.5207
6169,5/15/2018,West,Al Jabal Al Gharbi,Azzintan,31.93036079,12.24836159,non-food,Fuel (gas),11 KG,actual,Retail,LYD,5,1.0868
6201,5/15/2018,West,Al Jabal Al Gharbi,Ghiryan,32.1715889,13.02114487,non-food,Fuel (gas),11 KG,actual,Retail,LYD,4,0.8694
6234,5/15/2018,West,Aljfara,Al Aziziya,32.53308868,13.01762009,non-food,Fuel (gas),11 KG,actual,Retail,LYD,5,1.0868
6267,5/15/2018,West,Almargeb,Alkhums,32.64704132,14.26348972,non-food,Fuel (gas),11 KG,actual,Retail,LYD,1.83,0.3978
6299,5/15/2018,West,Azzawya,Azzawya,32.76302719,12.73649597,non-food,Fuel (gas),11 KG,actual,Retail,LYD,5.25,1.1411
6308,5/15/2018,West,Azzawya,Azzawya,32.76302719,12.73649597,pulses and nuts,Beans,400 G,actual,Retail,LYD,2.38,0.5162
6332,5/15/2018,West,Misrata,Misrata,32.32565308,15.09903908,non-food,Fuel (gas),11 KG,actual,Retail,LYD,1.83,0.3978
6364,5/15/2018,West,Misrata,Zliten,32.46756363,14.56564045,non-food,Fuel (gas),11 KG,actual,Retail,LYD,3,0.6521
6397,5/15/2018,West,Nalut,Ghadamis,30.12584114,9.490065575,non-food,Fuel (gas),11 KG,actual,Retail,LYD,10,2.1736
6430,5/15/2018,West,Nalut,Nalut,31.86422729,10.98298264,non-food,Fuel (gas),11 KG,actual,Retail,LYD,20,4.3471
6462,5/15/2018,West,Sirt,Sirt,31.20596313,16.58362007,non-food,Fuel (gas),11 KG,actual,Retail,LYD,5,1.0868
6493,5/15/2018,West,Tripoli,Hai Alandalus,32.875103,13.12825108,non-food,Water (drinking),L,actual,Retail,LYD,1.75,0.3804
6517,5/15/2018,West,Tripoli,Tripoli center,32.85258484,13.22932529,non-food,Water (drinking),L,actual,Retail,LYD,1.75,0.3804
6543,5/15/2018,West,Zwara,Sabratha,32.7906189,12.48266983,non-food,Fuel (gas),11 KG,actual,Retail,LYD,11.5,2.4996
6575,5/15/2018,West,Zwara,Zwara,32.91911316,12.07797241,non-food,Fuel (gas),11 KG,actual,Retail,LYD,21.25,4.6188
6997,6/15/2018,West,Almargeb,Tarhuna,32.4279213,13.64192581,non-food,Fuel (gas),11 KG,actual,Retail,LYD,5,1.0868
7044,6/15/2018,West,Misrata,Bani Waleed,31.79758072,14.05368042,non-food,Fuel (gas),11 KG,actual,Retail,LYD,37.5,8.1508
7186,6/15/2018,West,Tripoli,Abusliem,32.87030029,13.22827148,non-food,Fuel (gas),11 KG,actual,Retail,LYD,3.75,0.8151
7187,6/15/2018,West,Tripoli,Abusliem,32.87030029,13.22827148,non-food,Water (drinking),L,actual,Retail,LYD,2,0.4347
7209,6/15/2018,West,Tripoli,Hai Alandalus,32.875103,13.12825108,non-food,Fuel (gas),11 KG,actual,Retail,LYD,17.5,3.8037
7221,6/15/2018,West,Tripoli,Suq Aljumaa,32.83850098,13.18310547,cereals and tubers,Rice,KG,actual,Retail,LYD,3,0.6521
7234,6/15/2018,West,Tripoli,Suq Aljumaa,32.83850098,13.18310547,non-food,Fuel (gas),11 KG,actual,Retail,LYD,2.75,0.5977
7235,6/15/2018,West,Tripoli,Suq Aljumaa,32.83850098,13.18310547,non-food,Water (drinking),L,actual,Retail,LYD,2,0.4347
7259,6/15/2018,West,Tripoli,Tripoli center,32.85258484,13.22932529,non-food,Fuel (gas),11 KG,actual,Retail,LYD,17.5,3.8037
7992,7/15/2018,West,Misrata,Misrata,32.32565308,15.09903908,pulses and nuts,Beans,400 G,actual,Retail,LYD,2.75,0.5977
9350,9/15/2018,East,Al Jabal Al Akhdar,Albayda,32.760952,21.75771713,non-food,Water (drinking),L,actual,Retail,LYD,1,0.2174
9384,9/15/2018,East,Alkufra,Alkufra,24.19876862,23.29319191,non-food,Water (drinking),L,actual,Retail,LYD,2.5,0.5434
9418,9/15/2018,East,Almarj,AlMarj,32.48571396,20.8338356,non-food,Water (drinking),L,actual,Retail,LYD,1,0.2174
9451,9/15/2018,East,Benghazi,Benghazi,32.12883377,20.08172035,non-food,Water (drinking),L,actual,Retail,LYD,1.55,0.338
9485,9/15/2018,East,Derna,Derna,32.75938034,22.63831902,non-food,Water (drinking),L,actual,Retail,LYD,2,0.4347
9519,9/15/2018,East,Ejdabia,Ejdabia,30.75500298,20.22332573,non-food,Water (drinking),L,actual,Retail,LYD,1,0.2174
9553,9/15/2018,East,Tobruk,Tobruk,32.07743073,23.96001434,non-food,Water (drinking),L,actual,Retail,LYD,1,0.2174
9609,9/15/2018,South,Ghat,Ghat,24.96262932,10.17971706,non-food,Water (drinking),L,actual,Retail,LYD,1,0.2174
9642,9/15/2018,South,Murzuq,Algatroun,24.88885117,14.53148365,non-food,Water (drinking),L,actual,Retail,LYD,5,1.0868
9676,9/15/2018,South,Murzuq,Murzuq,25.91408539,13.9197197,non-food,Water (drinking),L,actual,Retail,LYD,1.5,0.326
9709,9/15/2018,South,Sebha,Sebha,27.03734016,14.42531967,non-food,Water (drinking),L,actual,Retail,LYD,1.5,0.326
9743,9/15/2018,South,Ubari,Ubari,26.58852768,12.76611328,non-food,Water (drinking),L,actual,Retail,LYD,1.75,0.3804
9776,9/15/2018,South,Wadi Ashshati,Brak,27.55163002,14.27214432,non-food,Water (drinking),L,actual,Retail,LYD,1.5,0.326
9810,9/15/2018,West,Al Jabal Al Gharbi,Azzintan,31.93036079,12.24836159,non-food,Water (drinking),L,actual,Retail,LYD,1,0.2174
9851,9/15/2018,West,Aljfara,Al Aziziya,32.53308868,13.01762009,non-food,Water (drinking),L,actual,Retail,LYD,4,0.8694
9885,9/15/2018,West,Almargeb,Alkhums,32.64704132,14.26348972,non-food,Water (drinking),L,actual,Retail,LYD,1.62,0.3532
9918,9/15/2018,West,Almargeb,Tarhuna,32.4279213,13.64192581,non-food,Water (drinking),L,actual,Retail,LYD,1.88,0.4075
9952,9/15/2018,West,Azzawya,Azzawya,32.76302719,12.73649597,non-food,Water (drinking),L,actual,Retail,LYD,2.88,0.6249
9985,9/15/2018,West,Misrata,Bani Waleed,31.79758072,14.05368042,non-food,Water (drinking),L,actual,Retail,LYD,1.62,0.3532
10019,9/15/2018,West,Misrata,Misrata,32.32565308,15.09903908,non-food,Water (drinking),L,actual,Retail,LYD,1.25,0.2717
10053,9/15/2018,West,Misrata,Zliten,32.46756363,14.56564045,non-food,Water (drinking),L,actual,Retail,LYD,2.5,0.5434
10086,9/15/2018,West,Nalut,Ghadamis,30.12584114,9.490065575,non-food,Water (drinking),L,actual,Retail,LYD,3,0.6521
10120,9/15/2018,West,Nalut,Nalut,31.86422729,10.98298264,non-food,Water (drinking),L,actual,Retail,LYD,3.06,0.6662
10152,9/15/2018,West,Sirt,Sirt,31.20596313,16.58362007,non-food,Water (drinking),L,actual,Retail,LYD,1,0.2174
10255,9/15/2018,West,Zwara,Sabratha,32.7906189,12.48266983,non-food,Water (drinking),L,actual,Retail,LYD,3,0.6521
10288,9/15/2018,West,Zwara,Zwara,32.91911316,12.07797241,non-food,Water (drinking),L,actual,Retail,LYD,3,0.6521
10322,10/15/2018,East,Al Jabal Al Akhdar,Albayda,32.760952,21.75771713,non-food,Water,L,actual,Retail,LYD,2,0.4347
10357,10/15/2018,East,Alkufra,Alkufra,24.19876862,23.29319191,non-food,Water,L,actual,Retail,LYD,3,0.6521
10392,10/15/2018,East,Almarj,AlMarj,32.48571396,20.8338356,non-food,Water,L,actual,Retail,LYD,2,0.4347
10426,10/15/2018,East,Benghazi,Benghazi,32.12883377,20.08172035,non-food,Water,L,actual,Retail,LYD,0.88,0.1902
10461,10/15/2018,East,Derna,Derna,32.75938034,22.63831902,non-food,Water,L,actual,Retail,LYD,2.5,0.5434
10496,10/15/2018,East,Ejdabia,Ejdabia,30.75500298,20.22332573,non-food,Water,L,actual,Retail,LYD,1.5,0.326
10531,10/15/2018,East,Tobruk,Tobruk,32.07743073,23.96001434,non-food,Water,L,actual,Retail,LYD,2,0.4347
10566,10/15/2018,South,Aljufra,Aljufra,27.98350906,16.91225052,non-food,Water,L,actual,Retail,LYD,2.5,0.5434
10567,10/15/2018,South,Aljufra,Aljufra,27.98350906,16.91225052,non-food,Water (drinking),L,actual,Retail,LYD,2.5,0.5434
10569,10/15/2018,South,Aljufra,Aljufra,27.98350906,16.91225052,pulses and nuts,Beans,400 G,actual,Retail,LYD,3.5,0.7607
10601,10/15/2018,South,Ghat,Ghat,24.96262932,10.17971706,non-food,Water,L,actual,Retail,LYD,4.5,0.9781
10635,10/15/2018,South,Murzuq,Algatroun,24.88885117,14.53148365,non-food,Water,L,actual,Retail,LYD,5,1.0868
10670,10/15/2018,South,Murzuq,Murzuq,25.91408539,13.9197197,non-food,Water,L,actual,Retail,LYD,2,0.4347
10704,10/15/2018,South,Sebha,Sebha,27.03734016,14.42531967,non-food,Water,L,actual,Retail,LYD,2.5,0.5434
10738,10/15/2018,South,Ubari,Ubari,26.58852768,12.76611328,non-food,Water,L,actual,Retail,LYD,4.38,0.9509
10772,10/15/2018,South,Wadi Ashshati,Brak,27.55163002,14.27214432,non-food,Water,L,actual,Retail,LYD,2,0.4347
10806,10/15/2018,West,Al Jabal Al Gharbi,Azzintan,31.93036079,12.24836159,non-food,Water,L,actual,Retail,LYD,1.75,0.3804
10840,10/15/2018,West,Al Jabal Al Gharbi,Ghiryan,32.1715889,13.02114487,non-food,Water,L,actual,Retail,LYD,1.25,0.2717
10841,10/15/2018,West,Al Jabal Al Gharbi,Ghiryan,32.1715889,13.02114487,non-food,Water (drinking),L,actual,Retail,LYD,1.25,0.2717
10875,10/15/2018,West,Aljfara,Al Aziziya,32.53308868,13.01762009,non-food,Water,L,actual,Retail,LYD,2,0.4347
10910,10/15/2018,West,Almargeb,Alkhums,32.64704132,14.26348972,non-food,Water,L,actual,Retail,LYD,2,0.4347
10944,10/15/2018,West,Almargeb,Tarhuna,32.4279213,13.64192581,non-food,Water,L,actual,Retail,LYD,2,0.4347
10979,10/15/2018,West,Azzawya,Azzawya,32.76302719,12.73649597,non-food,Water,L,actual,Retail,LYD,2,0.4347
11012,10/15/2018,West,Misrata,Bani Waleed,31.79758072,14.05368042,non-food,Water,L,actual,Retail,LYD,1.88,0.4075
11047,10/15/2018,West,Misrata,Misrata,32.32565308,15.09903908,non-food,Water,L,actual,Retail,LYD,2,0.4347
11081,10/15/2018,West,Misrata,Zliten,32.46756363,14.56564045,non-food,Water,L,actual,Retail,LYD,2,0.4347
11115,10/15/2018,West,Nalut,Ghadamis,30.12584114,9.490065575,non-food,Water,L,actual,Retail,LYD,2.5,0.5434
11150,10/15/2018,West,Nalut,Nalut,31.86422729,10.98298264,non-food,Water,L,actual,Retail,LYD,2,0.4347
11184,10/15/2018,West,Sirt,Sirt,31.20596313,16.58362007,non-food,Water,L,actual,Retail,LYD,2,0.4347
11219,10/15/2018,West,Tripoli,Abusliem,32.87030029,13.22827148,non-food,Water,L,actual,Retail,LYD,2,0.4347
11264,10/15/2018,West,Tripoli,Suq Aljumaa,32.83850098,13.18310547,non-food,Water,L,actual,Retail,LYD,1.88,0.4075
11299,10/15/2018,West,Tripoli,Tripoli center,32.85258484,13.22932529,non-food,Water,L,actual,Retail,LYD,2,0.4347
11334,10/15/2018,West,Zwara,Sabratha,32.7906189,12.48266983,non-food,Water,L,actual,Retail,LYD,2,0.4347
11368,10/15/2018,West,Zwara,Zwara,32.91911316,12.07797241,non-food,Water,L,actual,Retail,LYD,2,0.4347
12063,12/15/2018,West,Almargeb,Alkhums,32.64704132,14.26348972,pulses and nuts,Beans,400 G,actual,Retail,LYD,2.75,0.5977
16172,4/15/2019,West,Al Jabal Al Gharbi,Ashshgega,31.6500258,12.8169757,cereals and tubers,Bread,5 pcs,actual,Retail,LYD,1.25,0.2717
16173,4/15/2019,West,Al Jabal Al Gharbi,Ashshgega,31.6500258,12.8169757,cereals and tubers,Couscous,KG,actual,Retail,LYD,2.31,0.5026
16174,4/15/2019,West,Al Jabal Al Gharbi,Ashshgega,31.6500258,12.8169757,cereals and tubers,Pasta,500 G,actual,Retail,LYD,1.25,0.2717
16175,4/15/2019,West,Al Jabal Al Gharbi,Ashshgega,31.6500258,12.8169757,cereals and tubers,Potatoes,KG,actual,Retail,LYD,3.83,0.8332
16176,4/15/2019,West,Al Jabal Al Gharbi,Ashshgega,31.6500258,12.8169757,cereals and tubers,Rice,KG,actual,Retail,LYD,2,0.4347
16177,4/15/2019,West,Al Jabal Al Gharbi,Ashshgega,31.6500258,12.8169757,cereals and tubers,Wheat flour,KG,actual,Retail,LYD,2.12,0.4619
16178,4/15/2019,West,Al Jabal Al Gharbi,Ashshgega,31.6500258,12.8169757,"meat, fish and eggs",Eggs,30 pcs,actual,Retail,LYD,10.38,2.2551
